Timestamp,Device_ID,Sensor_Data,Workload_Type,Original_Processing_Tier,CPU_Usage(%),Memory_Usage(MB),Network_Latency(ms),Jitter(ms),Task_Execution_Time(ms),QSALB_Source_Node,QSALB_Destination_Node,QSALB_Processing_Tier,QSALB_Offloading_Path,QSALB_Processing_Time(ms),QSALB_Communication_Delay(ms),QSALB_Queue_Wait(ms),QSALB_Total_Latency(ms),Deadline(ms),Deadline_Met,Transmission_Energy(J),Processing_Energy(J),Total_Energy(J)
2024-03-25 13:37:10,D9,"Temp: 32°C, Humidity: 41%",Data Analytics,Fog,68,5328,8,7,273,IoT9,Cloud1,Cloud,IoT -> Cloud,27.3,85.0,4.55,116.85,500.0,Yes,8.5852,0.0,8.5852
2024-03-25 13:37:20,D20,"Temp: 34°C, Humidity: 48%",Network Traffic,Fog,32,4749,24,7,287,IoT20,Cloud1,Cloud,IoT -> Cloud,28.7,101.0,5.74,135.44,150.0,Yes,7.6522,0.0,7.6522
2024-03-25 13:37:30,D1,"Temp: 35°C, Humidity: 45%",Network Traffic,Cloud,58,7368,23,1,293,IoT1,Cloud1,Cloud,IoT -> Cloud,29.3,94.0,6.84,130.14,150.0,Yes,11.8723,0.0,11.8723
2024-03-25 13:37:40,D4,"Temp: 36°C, Humidity: 62%",Video Processing,Edge,54,4828,41,1,166,IoT4,Fog2,Fog,IoT -> Fog,36.69,72.0,18.34,127.03,120.0,No,5.1863,0.0,5.1863
2024-03-25 13:37:50,D11,"Temp: 24°C, Humidity: 33%",Data Analytics,Edge,32,2186,44,5,86,IoT11,IoT11,IoT,IoT (local),86.0,0.0,0.0,86.0,500.0,Yes,0.0,1.032,1.032
2024-03-25 13:38:00,D13,"Temp: 32°C, Humidity: 36%",Data Analytics,Edge,63,631,46,8,254,IoT13,Fog3,Fog,IoT -> Fog,46.18,84.0,34.63,164.8,500.0,Yes,0.6778,0.0,0.6778
2024-03-25 13:38:10,D16,"Temp: 35°C, Humidity: 63%",Image Processing,Cloud,70,1321,13,7,215,IoT16,Fog1,Fog,IoT -> Fog,48.79,50.0,24.39,123.18,300.0,Yes,1.419,0.0,1.419
2024-03-25 13:38:20,D19,"Temp: 31°C, Humidity: 61%",Image Processing,Edge,78,7081,9,2,141,IoT19,Edge6,Edge,IoT -> Edge,57.47,19.0,19.15,95.62,300.0,Yes,3.8033,0.6896,4.4929
2024-03-25 13:38:30,D5,"Temp: 23°C, Humidity: 37%",Network Traffic,Cloud,77,7095,12,7,283,IoT5,Cloud1,Cloud,IoT -> Cloud,28.3,89.0,7.55,124.85,150.0,Yes,11.4324,0.0,11.4324
2024-03-25 13:38:40,D2,"Temp: 28°C, Humidity: 42%",Video Processing,Edge,30,2327,16,6,187,IoT2,Fog2,Fog,IoT -> Fog,41.33,52.0,25.83,119.16,120.0,Yes,2.4997,0.0,2.4997
2024-03-25 13:38:50,D3,"Temp: 36°C, Humidity: 69%",Network Traffic,Cloud,18,2151,24,4,183,IoT3,Fog3,Fog,IoT -> Fog,33.27,58.0,29.11,120.37,150.0,Yes,2.3106,0.0,2.3106
2024-03-25 13:39:00,D19,"Temp: 36°C, Humidity: 77%",Network Traffic,Edge,57,2750,14,1,136,IoT19,Edge8,Edge,IoT -> Edge,56.59,23.0,18.86,98.45,150.0,Yes,1.4771,0.6791,2.1562
2024-03-25 13:39:10,D15,"Temp: 25°C, Humidity: 64%",Video Processing,Fog,46,5877,32,8,253,IoT15,Cloud1,Cloud,IoT -> Cloud,25.3,110.0,7.59,142.89,120.0,No,9.4698,0.0,9.4698
2024-03-25 13:39:20,D11,"Temp: 32°C, Humidity: 43%",Image Processing,Edge,10,2351,37,7,76,IoT11,Edge3,Edge,IoT -> Edge,32.62,52.0,10.87,95.49,300.0,Yes,1.2627,0.3915,1.6542
2024-03-25 13:39:30,D14,"Temp: 37°C, Humidity: 40%",Data Analytics,Device,80,4914,17,5,169,IoT14,Fog1,Fog,IoT -> Fog,38.35,52.0,23.97,114.31,500.0,Yes,5.2787,0.0,5.2787
2024-03-25 13:39:40,D8,"Temp: 39°C, Humidity: 52%",Data Analytics,Cloud,60,1192,6,3,254,IoT8,Cloud1,Cloud,IoT -> Cloud,25.4,79.0,8.47,112.87,500.0,Yes,1.9207,0.0,1.9207
2024-03-25 13:39:50,D19,"Temp: 25°C, Humidity: 52%",Video Processing,Edge,25,2818,39,8,74,IoT19,IoT19,IoT,IoT (local),74.0,0.0,0.0,74.0,120.0,Yes,0.0,0.888,0.888
2024-03-25 13:40:00,D4,"Temp: 23°C, Humidity: 36%",Data Analytics,Cloud,54,4099,6,8,222,IoT4,Fog3,Fog,IoT -> Fog,40.36,44.0,0.0,84.36,500.0,Yes,4.4032,0.0,4.4032
2024-03-25 13:40:10,D4,"Temp: 21°C, Humidity: 38%",Video Processing,Edge,78,7212,11,8,180,IoT4,Fog3,Fog,IoT -> Fog,32.72,49.0,4.09,85.81,120.0,Yes,7.7473,0.0,7.7473
2024-03-25 13:40:20,D10,"Temp: 26°C, Humidity: 62%",Image Processing,Edge,53,1979,47,2,274,IoT10,Fog2,Fog,IoT -> Fog,60.56,79.0,0.0,139.56,300.0,Yes,2.1259,0.0,2.1259
2024-03-25 13:40:30,D18,"Temp: 25°C, Humidity: 32%",Network Traffic,Fog,53,2725,24,8,250,IoT18,Fog1,Fog,IoT -> Fog,56.73,62.0,0.0,118.73,150.0,Yes,2.9272,0.0,2.9272
2024-03-25 13:40:40,D20,"Temp: 33°C, Humidity: 76%",Video Processing,Edge,67,6900,37,9,223,IoT20,Fog3,Fog,IoT -> Fog,40.54,76.0,10.13,126.67,120.0,No,7.4121,0.0,7.4121
2024-03-25 13:40:50,D7,"Temp: 35°C, Humidity: 46%",Video Processing,Fog,36,3566,28,6,260,IoT7,Fog2,Fog,IoT -> Fog,57.46,64.0,7.18,128.65,120.0,No,3.8307,0.0,3.8307
2024-03-25 13:41:00,D17,"Temp: 35°C, Humidity: 75%",Image Processing,Cloud,81,582,47,7,292,IoT17,Fog1,Fog,IoT -> Fog,66.26,84.0,8.28,158.54,300.0,Yes,0.6252,0.0,0.6252
2024-03-25 13:41:10,D6,"Temp: 20°C, Humidity: 75%",Data Analytics,Device,83,2181,30,6,120,IoT6,Edge4,Edge,IoT -> Edge,43.03,44.0,0.0,87.03,500.0,Yes,1.1714,0.5164,1.6879
2024-03-25 13:41:20,D12,"Temp: 24°C, Humidity: 49%",Image Processing,Edge,40,2156,9,8,231,IoT12,Edge1,Edge,IoT -> Edge,83.89,25.0,0.0,108.89,300.0,Yes,1.158,1.0067,2.1647
2024-03-25 13:41:30,D7,"Temp: 34°C, Humidity: 57%",Image Processing,Device,60,8133,26,4,200,IoT7,Edge2,Edge,IoT -> Edge,78.8,38.0,0.0,116.8,300.0,Yes,4.3683,0.9456,5.3139
2024-03-25 13:41:40,D10,"Temp: 25°C, Humidity: 52%",Image Processing,Device,24,7083,48,9,250,IoT10,Fog3,Fog,IoT -> Fog,45.45,87.0,17.04,149.49,300.0,Yes,7.6087,0.0,7.6087
2024-03-25 13:41:50,D15,"Temp: 38°C, Humidity: 66%",Video Processing,Device,59,1342,28,3,79,IoT15,Edge6,Edge,IoT -> Edge,32.2,39.0,0.0,71.2,120.0,Yes,0.7208,0.3864,1.1072
2024-03-25 13:42:00,D2,"Temp: 27°C, Humidity: 68%",Image Processing,Device,73,4981,12,2,283,IoT2,Cloud1,Cloud,IoT -> Cloud,28.3,84.0,0.0,112.3,300.0,Yes,8.026,0.0,8.026
2024-03-25 13:42:10,D18,"Temp: 32°C, Humidity: 66%",Data Analytics,Device,73,7229,22,3,209,IoT18,Fog2,Fog,IoT -> Fog,46.19,55.0,11.55,112.74,500.0,Yes,7.7655,0.0,7.7655
2024-03-25 13:42:20,D20,"Temp: 34°C, Humidity: 65%",Data Analytics,Fog,56,7894,28,7,226,IoT20,Fog1,Fog,IoT -> Fog,51.28,65.0,12.82,129.1,500.0,Yes,8.4799,0.0,8.4799
2024-03-25 13:42:30,D10,"Temp: 28°C, Humidity: 62%",Data Analytics,Device,39,7426,36,2,123,IoT10,Edge8,Edge,IoT -> Edge,51.18,46.0,0.0,97.18,500.0,Yes,3.9886,0.6142,4.6028
2024-03-25 13:42:40,D9,"Temp: 35°C, Humidity: 62%",Data Analytics,Device,68,7185,39,1,234,IoT9,Fog3,Fog,IoT -> Fog,42.54,70.0,21.27,133.81,500.0,Yes,7.7183,0.0,7.7183
2024-03-25 13:42:50,D11,"Temp: 35°C, Humidity: 52%",Image Processing,Fog,76,6225,39,3,294,IoT11,Cloud1,Cloud,IoT -> Cloud,29.4,112.0,0.98,142.38,300.0,Yes,10.0305,0.0,10.0305
2024-03-25 13:43:00,D4,"Temp: 34°C, Humidity: 77%",Video Processing,Fog,57,7276,19,4,268,IoT4,Cloud1,Cloud,IoT -> Cloud,26.8,93.0,1.79,121.59,120.0,No,11.724,0.0,11.724
2024-03-25 13:43:10,D5,"Temp: 39°C, Humidity: 76%",Image Processing,Fog,35,5981,40,2,273,IoT5,Cloud1,Cloud,IoT -> Cloud,27.3,112.0,2.73,142.03,300.0,Yes,9.6374,0.0,9.6374
2024-03-25 13:43:20,D1,"Temp: 26°C, Humidity: 72%",Data Analytics,Fog,69,5484,20,1,154,IoT1,Edge3,Edge,IoT -> Edge,66.1,29.0,0.0,95.1,500.0,Yes,2.9455,0.7932,3.7387
2024-03-25 13:43:30,D1,"Temp: 27°C, Humidity: 70%",Network Traffic,Fog,64,5378,6,1,59,IoT1,Edge5,Edge,IoT -> Edge,25.62,15.0,0.0,40.62,150.0,Yes,2.8886,0.3074,3.196
2024-03-25 13:43:40,D8,"Temp: 28°C, Humidity: 31%",Video Processing,Fog,54,7811,13,8,132,IoT8,Edge7,Edge,IoT -> Edge,61.85,29.0,0.0,90.85,120.0,Yes,4.1954,0.7423,4.9376
2024-03-25 13:43:50,D14,"Temp: 31°C, Humidity: 36%",Network Traffic,Cloud,48,2284,7,4,114,IoT14,Edge4,Edge,IoT -> Edge,40.88,19.0,13.62,73.51,150.0,Yes,1.2268,0.4906,1.7174
2024-03-25 13:44:00,D13,"Temp: 33°C, Humidity: 44%",Video Processing,Edge,12,996,33,2,267,IoT13,Cloud1,Cloud,IoT -> Cloud,26.7,105.0,3.56,135.26,120.0,No,1.6049,0.0,1.6049
2024-03-25 13:44:10,D11,"Temp: 20°C, Humidity: 53%",Image Processing,Edge,62,5398,41,1,225,IoT11,Fog2,Fog,IoT -> Fog,49.73,72.0,18.65,140.37,300.0,Yes,5.7986,0.0,5.7986
2024-03-25 13:44:20,D1,"Temp: 24°C, Humidity: 64%",Data Analytics,Cloud,77,6200,41,4,98,IoT1,IoT1,IoT,IoT (local),98.0,0.0,0.0,98.0,500.0,Yes,0.0,1.176,1.176
2024-03-25 13:44:30,D12,"Temp: 21°C, Humidity: 65%",Video Processing,Device,35,1998,35,3,290,IoT12,Cloud1,Cloud,IoT -> Cloud,29.0,108.0,4.83,141.83,120.0,No,3.2194,0.0,3.2194
2024-03-25 13:44:40,D3,"Temp: 23°C, Humidity: 41%",Network Traffic,Device,47,6284,10,7,234,IoT3,Fog1,Fog,IoT -> Fog,53.1,47.0,19.91,120.01,150.0,Yes,6.7504,0.0,6.7504
2024-03-25 13:44:50,D3,"Temp: 33°C, Humidity: 60%",Video Processing,Cloud,13,7534,29,1,115,IoT3,Edge1,Edge,IoT -> Edge,41.76,38.0,13.92,93.68,120.0,Yes,4.0466,0.5012,4.5478
2024-03-25 13:45:00,D1,"Temp: 32°C, Humidity: 54%",Image Processing,Device,86,7227,28,9,127,IoT1,Edge2,Edge,IoT -> Edge,50.04,45.0,16.67,111.71,300.0,Yes,3.8817,0.6004,4.4821
2024-03-25 13:45:10,D1,"Temp: 29°C, Humidity: 79%",Video Processing,Edge,10,8184,12,5,272,IoT1,Fog3,Fog,IoT -> Fog,49.45,47.0,30.9,127.35,120.0,No,8.7914,0.0,8.7914
2024-03-25 13:45:20,D17,"Temp: 35°C, Humidity: 44%",Network Traffic,Device,10,1605,30,8,270,IoT17,Cloud1,Cloud,IoT -> Cloud,27.0,108.0,5.4,140.4,150.0,Yes,2.5862,0.0,2.5862
2024-03-25 13:45:30,D6,"Temp: 36°C, Humidity: 47%",Network Traffic,Edge,16,620,11,8,275,IoT6,Cloud1,Cloud,IoT -> Cloud,27.5,89.0,6.42,122.92,150.0,Yes,0.999,0.0,0.999
2024-03-25 13:45:40,D2,"Temp: 23°C, Humidity: 34%",Data Analytics,Cloud,60,6485,23,4,155,IoT2,Fog2,Fog,IoT -> Fog,34.26,57.0,17.13,108.38,500.0,Yes,6.9663,0.0,6.9663
2024-03-25 13:45:50,D16,"Temp: 27°C, Humidity: 70%",Image Processing,Device,67,7565,28,5,145,IoT16,Edge6,Edge,IoT -> Edge,59.1,41.0,19.69,119.79,300.0,Yes,4.0632,0.7092,4.7724
2024-03-25 13:46:00,D4,"Temp: 24°C, Humidity: 32%",Video Processing,Device,70,5519,30,9,239,IoT4,Fog3,Fog,IoT -> Fog,43.45,69.0,32.58,145.03,120.0,No,5.9286,0.0,5.9286
2024-03-25 13:46:10,D11,"Temp: 32°C, Humidity: 69%",Data Analytics,Cloud,31,3933,9,7,59,IoT11,IoT11,IoT,IoT (local),59.0,0.0,0.0,59.0,500.0,Yes,0.0,0.708,0.708
2024-03-25 13:46:20,D12,"Temp: 24°C, Humidity: 60%",Data Analytics,Fog,50,5236,45,3,272,IoT12,Fog1,Fog,IoT -> Fog,61.72,78.0,30.86,170.58,500.0,Yes,5.6246,0.0,5.6246
2024-03-25 13:46:30,D13,"Temp: 31°C, Humidity: 56%",Video Processing,Fog,47,5411,21,9,257,IoT13,Cloud1,Cloud,IoT -> Cloud,25.7,100.0,6.85,132.55,120.0,No,8.7189,0.0,8.7189
2024-03-25 13:46:40,D6,"Temp: 31°C, Humidity: 39%",Data Analytics,Cloud,47,3013,28,9,147,IoT6,Edge8,Edge,IoT -> Edge,61.17,45.0,20.38,126.55,500.0,Yes,1.6183,0.734,2.3524
2024-03-25 13:46:50,D8,"Temp: 35°C, Humidity: 69%",Data Analytics,Device,35,4723,29,9,213,IoT8,Fog2,Fog,IoT -> Fog,47.08,68.0,29.42,144.49,500.0,Yes,5.0735,0.0,5.0735
2024-03-25 13:47:00,D10,"Temp: 38°C, Humidity: 44%",Image Processing,Cloud,42,7329,43,3,136,IoT10,IoT10,IoT,IoT (local),136.0,0.0,0.0,136.0,300.0,Yes,0.0,1.632,1.632
2024-03-25 13:47:10,D5,"Temp: 34°C, Humidity: 55%",Image Processing,Cloud,53,8127,24,2,251,IoT5,Fog3,Fog,IoT -> Fog,45.63,56.0,39.92,141.55,300.0,Yes,8.7302,0.0,8.7302
2024-03-25 13:47:20,D5,"Temp: 25°C, Humidity: 32%",Network Traffic,Cloud,89,2025,33,4,85,IoT5,IoT5,IoT,IoT (local),85.0,0.0,0.0,85.0,150.0,Yes,0.0,1.02,1.02
2024-03-25 13:47:30,D16,"Temp: 23°C, Humidity: 52%",Video Processing,Fog,31,7927,38,5,100,IoT16,IoT16,IoT,IoT (local),100.0,0.0,0.0,100.0,120.0,Yes,0.0,1.2,1.2
2024-03-25 13:47:40,D9,"Temp: 31°C, Humidity: 53%",Data Analytics,Device,87,1784,15,3,221,IoT9,Fog1,Fog,IoT -> Fog,50.15,48.0,31.34,129.49,500.0,Yes,1.9164,0.0,1.9164
2024-03-25 13:47:50,D16,"Temp: 30°C, Humidity: 58%",Data Analytics,Device,81,1890,37,7,86,IoT16,Edge3,Edge,IoT -> Edge,36.91,52.0,12.3,101.21,500.0,Yes,1.0151,0.443,1.4581
2024-03-25 13:48:00,D19,"Temp: 38°C, Humidity: 76%",Image Processing,Cloud,82,6565,18,6,59,IoT19,IoT19,IoT,IoT (local),59.0,0.0,0.0,59.0,300.0,Yes,0.0,0.708,0.708
2024-03-25 13:48:10,D18,"Temp: 31°C, Humidity: 46%",Data Analytics,Cloud,89,2912,20,4,205,IoT18,Fog2,Fog,IoT -> Fog,45.31,54.0,33.98,133.28,500.0,Yes,3.1281,0.0,3.1281
2024-03-25 13:48:20,D11,"Temp: 26°C, Humidity: 40%",Image Processing,Cloud,89,2862,13,9,129,IoT11,Fog3,Fog,IoT -> Fog,23.45,52.0,0.0,75.45,300.0,Yes,3.0744,0.0,3.0744
2024-03-25 13:48:30,D15,"Temp: 31°C, Humidity: 30%",Network Traffic,Cloud,59,5102,19,2,163,IoT15,Edge4,Edge,IoT -> Edge,58.46,29.0,0.0,87.46,150.0,Yes,2.7403,0.7015,3.4418
2024-03-25 13:48:40,D7,"Temp: 24°C, Humidity: 46%",Video Processing,Fog,78,809,23,7,57,IoT7,IoT7,IoT,IoT (local),57.0,0.0,0.0,57.0,120.0,Yes,0.0,0.684,0.684
2024-03-25 13:48:50,D16,"Temp: 39°C, Humidity: 37%",Video Processing,Fog,74,4618,23,3,66,IoT16,Edge1,Edge,IoT -> Edge,23.97,34.0,0.0,57.97,120.0,Yes,2.4804,0.2876,2.768
2024-03-25 13:49:00,D10,"Temp: 39°C, Humidity: 74%",Network Traffic,Fog,86,3219,16,6,92,IoT10,Edge2,Edge,IoT -> Edge,36.25,30.0,0.0,66.25,150.0,Yes,1.729,0.435,2.1639
2024-03-25 13:49:10,D4,"Temp: 30°C, Humidity: 78%",Data Analytics,Cloud,15,1284,7,5,177,IoT4,Fog3,Fog,IoT -> Fog,32.18,42.0,4.02,78.2,500.0,Yes,1.3793,0.0,1.3793
2024-03-25 13:49:20,D12,"Temp: 31°C, Humidity: 41%",Video Processing,Device,53,4204,44,7,188,IoT12,Fog2,Fog,IoT -> Fog,41.55,81.0,0.0,122.55,120.0,No,4.516,0.0,4.516
2024-03-25 13:49:30,D18,"Temp: 24°C, Humidity: 69%",Image Processing,Cloud,31,6650,46,1,163,IoT18,Fog1,Fog,IoT -> Fog,36.99,77.0,0.0,113.99,300.0,Yes,7.1436,0.0,7.1436
2024-03-25 13:49:40,D19,"Temp: 37°C, Humidity: 61%",Image Processing,Cloud,28,3552,30,9,187,IoT19,Fog3,Fog,IoT -> Fog,34.0,69.0,8.5,111.49,300.0,Yes,3.8156,0.0,3.8156
2024-03-25 13:49:50,D11,"Temp: 24°C, Humidity: 59%",Video Processing,Fog,32,5660,25,9,52,IoT11,IoT11,IoT,IoT (local),52.0,0.0,0.0,52.0,120.0,Yes,0.0,0.624,0.624
2024-03-25 13:50:00,D17,"Temp: 21°C, Humidity: 70%",Data Analytics,Fog,50,1461,45,5,149,IoT17,Edge6,Edge,IoT -> Edge,60.73,58.0,0.0,118.73,500.0,Yes,0.7847,0.7288,1.5135
2024-03-25 13:50:10,D10,"Temp: 22°C, Humidity: 78%",Data Analytics,Fog,36,2900,20,1,258,IoT10,Fog2,Fog,IoT -> Fog,57.02,51.0,7.13,115.15,500.0,Yes,3.1152,0.0,3.1152
2024-03-25 13:50:20,D2,"Temp: 31°C, Humidity: 70%",Data Analytics,Device,12,2650,6,9,228,IoT2,Fog1,Fog,IoT -> Fog,51.74,45.0,6.47,103.2,500.0,Yes,2.8467,0.0,2.8467
2024-03-25 13:50:30,D3,"Temp: 23°C, Humidity: 42%",Video Processing,Fog,85,5737,13,8,162,IoT3,Edge8,Edge,IoT -> Edge,67.41,29.0,0.0,96.41,120.0,Yes,3.0814,0.809,3.8903
2024-03-25 13:50:40,D20,"Temp: 29°C, Humidity: 64%",Image Processing,Device,24,1245,37,9,60,IoT20,IoT20,IoT,IoT (local),60.0,0.0,0.0,60.0,300.0,Yes,0.0,0.72,0.72
2024-03-25 13:50:50,D19,"Temp: 31°C, Humidity: 72%",Network Traffic,Cloud,39,2034,32,5,218,IoT19,Fog3,Fog,IoT -> Fog,39.63,67.0,14.86,121.49,150.0,Yes,2.185,0.0,2.185
2024-03-25 13:51:00,D9,"Temp: 34°C, Humidity: 76%",Data Analytics,Device,12,1148,32,9,257,IoT9,Cloud1,Cloud,IoT -> Cloud,25.7,111.0,0.0,136.7,500.0,Yes,1.8498,0.0,1.8498
2024-03-25 13:51:10,D13,"Temp: 26°C, Humidity: 57%",Video Processing,Cloud,62,2309,27,8,206,IoT13,Fog2,Fog,IoT -> Fog,45.53,65.0,11.38,121.91,120.0,No,2.4804,0.0,2.4804
2024-03-25 13:51:20,D4,"Temp: 29°C, Humidity: 37%",Video Processing,Edge,54,2073,31,6,98,IoT4,Edge3,Edge,IoT -> Edge,42.06,45.0,0.0,87.06,120.0,Yes,1.1134,0.5048,1.6182
2024-03-25 13:51:30,D5,"Temp: 20°C, Humidity: 69%",Data Analytics,Fog,64,7458,18,4,143,IoT5,Edge5,Edge,IoT -> Edge,62.09,30.0,0.0,92.09,500.0,Yes,4.0058,0.7451,4.7508
2024-03-25 13:51:40,D2,"Temp: 26°C, Humidity: 66%",Video Processing,Fog,45,1101,38,9,176,IoT2,Fog1,Fog,IoT -> Fog,39.94,77.0,9.98,126.92,120.0,No,1.1827,0.0,1.1827
2024-03-25 13:51:50,D7,"Temp: 35°C, Humidity: 33%",Data Analytics,Cloud,53,5502,6,5,89,IoT7,Edge7,Edge,IoT -> Edge,41.7,19.0,0.0,60.7,500.0,Yes,2.9552,0.5005,3.4556
2024-03-25 13:52:00,D6,"Temp: 39°C, Humidity: 40%",Image Processing,Cloud,23,3748,44,5,286,IoT6,Cloud1,Cloud,IoT -> Cloud,28.6,119.0,0.95,148.55,300.0,Yes,6.0393,0.0,6.0393
2024-03-25 13:52:10,D15,"Temp: 22°C, Humidity: 63%",Image Processing,Fog,27,6356,38,5,146,IoT15,Edge4,Edge,IoT -> Edge,52.36,51.0,17.45,120.81,300.0,Yes,3.4139,0.6283,4.0422
2024-03-25 13:52:20,D16,"Temp: 36°C, Humidity: 73%",Network Traffic,Device,13,2282,27,3,87,IoT16,Edge1,Edge,IoT -> Edge,31.6,38.0,10.53,80.12,150.0,Yes,1.2257,0.3792,1.6048
2024-03-25 13:52:30,D3,"Temp: 35°C, Humidity: 33%",Data Analytics,Edge,86,4073,14,1,82,IoT3,Edge2,Edge,IoT -> Edge,32.31,23.0,10.77,66.07,500.0,Yes,2.1876,0.3877,2.5753
2024-03-25 13:52:40,D10,"Temp: 35°C, Humidity: 49%",Video Processing,Edge,77,7914,26,7,206,IoT10,Fog3,Fog,IoT -> Fog,37.45,63.0,18.72,119.17,120.0,Yes,8.5014,0.0,8.5014
2024-03-25 13:52:50,D17,"Temp: 31°C, Humidity: 64%",Image Processing,Fog,19,1693,21,4,150,IoT17,Fog2,Fog,IoT -> Fog,33.15,55.0,12.43,100.58,300.0,Yes,1.8187,0.0,1.8187
2024-03-25 13:53:00,D3,"Temp: 27°C, Humidity: 71%",Network Traffic,Device,81,5532,27,3,210,IoT3,Fog1,Fog,IoT -> Fog,47.65,60.0,17.87,125.52,150.0,Yes,5.9426,0.0,5.9426
2024-03-25 13:53:10,D2,"Temp: 29°C, Humidity: 52%",Data Analytics,Fog,83,6203,47,6,59,IoT2,IoT2,IoT,IoT (local),59.0,0.0,0.0,59.0,500.0,Yes,0.0,0.708,0.708
2024-03-25 13:53:20,D1,"Temp: 26°C, Humidity: 59%",Data Analytics,Device,65,6066,33,8,140,IoT1,Fog3,Fog,IoT -> Fog,25.45,71.0,15.9,112.36,500.0,Yes,6.5162,0.0,6.5162
2024-03-25 13:53:30,D3,"Temp: 34°C, Humidity: 74%",Video Processing,Cloud,52,4936,15,9,260,IoT3,Cloud1,Cloud,IoT -> Cloud,26.0,94.0,1.73,121.73,120.0,No,7.9535,0.0,7.9535
2024-03-25 13:53:40,D5,"Temp: 37°C, Humidity: 60%",Data Analytics,Cloud,55,7180,42,8,136,IoT5,IoT5,IoT,IoT (local),136.0,0.0,0.0,136.0,500.0,Yes,0.0,1.632,1.632
2024-03-25 13:53:50,D9,"Temp: 38°C, Humidity: 40%",Image Processing,Edge,34,7912,44,7,218,IoT9,Cloud1,Cloud,IoT -> Cloud,21.8,121.0,2.18,144.98,300.0,Yes,12.7488,0.0,12.7488
2024-03-25 13:54:00,D12,"Temp: 32°C, Humidity: 57%",Image Processing,Cloud,26,5964,25,6,215,IoT12,Fog2,Fog,IoT -> Fog,47.52,61.0,23.76,132.27,300.0,Yes,6.4066,0.0,6.4066
2024-03-25 13:54:10,D3,"Temp: 20°C, Humidity: 58%",Video Processing,Fog,10,4216,30,5,209,IoT3,Fog1,Fog,IoT -> Fog,47.43,65.0,23.71,136.14,120.0,No,4.5289,0.0,4.5289
2024-03-25 13:54:20,D15,"Temp: 22°C, Humidity: 31%",Network Traffic,Device,22,2909,25,2,68,IoT15,IoT15,IoT,IoT (local),68.0,0.0,0.0,68.0,150.0,Yes,0.0,0.816,0.816
2024-03-25 13:54:30,D5,"Temp: 22°C, Humidity: 62%",Video Processing,Device,45,3683,28,4,189,IoT5,Fog3,Fog,IoT -> Fog,34.36,62.0,25.77,122.13,120.0,No,3.9563,0.0,3.9563
2024-03-25 13:54:40,D13,"Temp: 35°C, Humidity: 51%",Network Traffic,Edge,86,4517,7,6,274,IoT13,Cloud1,Cloud,IoT -> Cloud,27.4,83.0,3.65,114.05,150.0,Yes,7.2784,0.0,7.2784
2024-03-25 13:54:50,D1,"Temp: 32°C, Humidity: 75%",Data Analytics,Edge,79,3762,28,3,280,IoT1,Cloud1,Cloud,IoT -> Cloud,28.0,101.0,4.67,133.67,500.0,Yes,6.0618,0.0,6.0618
2024-03-25 13:55:00,D17,"Temp: 23°C, Humidity: 78%",Network Traffic,Fog,74,5998,48,7,104,IoT17,IoT17,IoT,IoT (local),104.0,0.0,0.0,104.0,150.0,Yes,0.0,1.248,1.248
2024-03-25 13:55:10,D12,"Temp: 31°C, Humidity: 58%",Image Processing,Edge,23,2834,13,2,56,IoT12,IoT12,IoT,IoT (local),56.0,0.0,0.0,56.0,300.0,Yes,0.0,0.672,0.672
2024-03-25 13:55:20,D14,"Temp: 39°C, Humidity: 52%",Data Analytics,Fog,17,5968,40,7,141,IoT14,Edge6,Edge,IoT -> Edge,57.47,55.0,19.15,131.62,500.0,Yes,3.2055,0.6896,3.8951
2024-03-25 13:55:30,D14,"Temp: 25°C, Humidity: 59%",Video Processing,Cloud,66,1532,13,2,217,IoT14,Cloud1,Cloud,IoT -> Cloud,21.7,85.0,4.34,111.04,120.0,Yes,2.4686,0.0,2.4686
2024-03-25 13:55:40,D6,"Temp: 39°C, Humidity: 60%",Video Processing,Device,10,2084,38,1,142,IoT6,Edge8,Edge,IoT -> Edge,59.09,47.0,19.69,125.78,120.0,No,1.1193,0.7091,1.8284
2024-03-25 13:55:50,D13,"Temp: 28°C, Humidity: 59%",Image Processing,Edge,27,569,33,4,177,IoT13,Fog2,Fog,IoT -> Fog,39.12,67.0,24.45,130.57,300.0,Yes,0.6112,0.0,0.6112
2024-03-25 13:56:00,D8,"Temp: 20°C, Humidity: 60%",Network Traffic,Device,22,4787,9,9,129,IoT8,Edge3,Edge,IoT -> Edge,55.37,26.0,18.45,99.82,150.0,Yes,2.5711,0.6645,3.2356
2024-03-25 13:56:10,D5,"Temp: 32°C, Humidity: 36%",Network Traffic,Fog,21,6386,36,3,207,IoT5,Fog3,Fog,IoT -> Fog,37.63,69.0,32.92,139.55,150.0,Yes,6.86,0.0,6.86
2024-03-25 13:56:20,D20,"Temp: 29°C, Humidity: 79%",Video Processing,Cloud,18,1355,5,2,137,IoT20,Edge5,Edge,IoT -> Edge,59.48,15.0,19.82,94.3,120.0,Yes,0.7278,0.7138,1.4416
2024-03-25 13:56:30,D2,"Temp: 21°C, Humidity: 72%",Video Processing,Edge,82,4093,11,9,207,IoT2,Fog1,Fog,IoT -> Fog,46.97,50.0,29.35,126.33,120.0,No,4.3968,0.0,4.3968
